Year,Tournaments,Sec,Date,Kick-off,Home,Score,Away,Venue,Att.,Score_Home,Score_Away,Result_Home,Result_Away
2018,J1,1st Day 8th Sec,2018-04-14 14:03:00,14:03,Kashiwa,1-2,Sapporo,SANKYO FKashiwa,9533,1,2,LOSS,WIN
2018,J1,1st Day 8th Sec,2018-04-14 15:03:00,15:03,C-Osaka,1-0,FC-Tokyo,YANMAR STADIUM,17790,1,0,WIN,LOSS
2018,J1,1st Day 8th Sec,2018-04-14 19:03:00,19:03,Sendai,0-0,Kawasaki-F,Yurtec.S,14024,0,0,DRAW,DRAW
2018,J1,2nd Day 8th Sec,2018-04-15 14:03:00,14:03,Yokohama F･M,1-2,Kobe,Nissan.S,16313,1,2,LOSS,WIN
2018,J1,2nd Day 8th Sec,2018-04-15 15:04:00,15:04,Iwata,1-0,Tosu,Yamaha,11126,1,0,WIN,LOSS
2018,J1,2nd Day 8th Sec,2018-04-15 16:03:00,16:03,Shonan,0-2,Hiroshima,BMW.S Hiratsuka,10082,0,2,LOSS,WIN
2018,J1,2nd Day 8th Sec,2018-04-15 16:04:00,16:04,Urawa,2-1,Shimizu,Saitama.S,28295,2,1,WIN,LOSS
2018,J1,1st Day 9th Sec,2018-04-21 13:03:00,13:03,Shimizu,0-1,FC-Tokyo,IAI.S,12615,0,1,LOSS,WIN
2018,J1,1st Day 9th Sec,2018-04-21 14:03:00,14:03,Hiroshima,1-0,Tosu,EDION Stadium.H,13706,1,0,WIN,LOSS
2018,J1,1st Day 9th Sec,2018-04-21 14:03:00,14:03,Sendai,0-3,Iwata,Yurtec.S,13316,0,3,LOSS,WIN
2018,J1,1st Day 9th Sec,2018-04-21 16:03:00,16:03,Yokohama F･M,4-4,Shonan,Nissan.S,19117,4,4,DRAW,DRAW
2018,J1,1st Day 9th Sec,2018-04-21 16:03:00,16:03,Kawasaki-F,4-1,Kashima,Todoroki,24358,4,1,WIN,LOSS
2018,J1,1st Day 9th Sec,2018-04-21 16:03:00,16:03,Urawa,0-0,Sapporo,Saitama.S,39091,0,0,DRAW,DRAW
2018,J1,1st Day 9th Sec,2018-04-21 16:03:00,16:03,Kobe,3-0,Nagoya,NOEVIR.S,18681,3,0,WIN,LOSS
2018,J1,1st Day 9th Sec,2018-04-21 19:03:00,19:03,G-Osaka,1-0,C-Osaka,Suita S,35242,1,0,WIN,LOSS
2018,J1,2nd Day 9th Sec,2018-04-22 16:03:00,16:03,Nagasaki,1-0,Kashiwa,trasta,7676,1,0,WIN,LOSS
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Nagoya,1-3,Shimizu,Paloma Mizuho,9774,1,3,LOSS,WIN
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,C-Osaka,2-1,Sendai,KINCHO.S,8165,2,1,WIN,LOSS
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Tosu,0-2,Kawasaki-F,Best Amenity.S,8490,0,2,LOSS,WIN
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Shonan,1-0,G-Osaka,BMW.S Hiratsuka,8002,1,0,WIN,LOSS
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Kashima,1-1,Kobe,Kashima,7672,1,1,DRAW,DRAW
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Kashiwa,1-0,Urawa,SANKYO FKashiwa,11257,1,0,WIN,LOSS
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,FC-Tokyo,3-1,Hiroshima,Ajinomoto,13425,3,1,WIN,LOSS
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Iwata,1-2,Nagasaki,Yamaha,8047,1,2,LOSS,WIN
2018,J1,1st Day 10th Sec,2018-04-25 19:03:00,19:03,Sapporo,2-1,Yokohama F･M,Atsubetsu,6729,2,1,WIN,LOSS
2018,J1,1st Day 11th Sec,2018-04-28 13:03:00,13:03,Nagasaki,0-2,Hiroshima,trasta,10639,0,2,LOSS,WIN
2018,J1,1st Day 11th Sec,2018-04-28 14:03:00,14:03,Sendai,2-2,Sapporo,Yurtec.S,13812,2,2,DRAW,DRAW
2018,J1,1st Day 11th Sec,2018-04-28 14:03:00,14:03,Shimizu,2-1,Kashiwa,IAI.S,13100,2,1,WIN,LOSS
2018,J1,1st Day 11th Sec,2018-04-28 15:03:00,15:03,FC-Tokyo,3-2,Nagoya,Ajinomoto,25185,3,2,WIN,LOSS
2018,J1,1st Day 11th Sec,2018-04-28 15:03:00,15:03,Iwata,1-1,C-Osaka,Yamaha,13884,1,1,DRAW,DRAW
2018,J1,1st Day 11th Sec,2018-04-28 16:03:00,16:03,Kobe,1-2,Kawasaki-F,NOEVIR.S,19847,1,2,LOSS,WIN
2018,J1,1st Day 11th Sec,2018-04-28 16:04:00,16:04,Urawa,0-1,Shonan,Saitama.S,33132,0,1,LOSS,WIN
2018,J1,1st Day 11th Sec,2018-04-28 19:03:00,19:03,Yokohama F･M,3-0,Kashima,Nissan.S,27348,3,0,WIN,LOSS
2018,J1,2nd Day 11th Sec,2018-04-29 16:03:00,16:03,G-Osaka,3-0,Tosu,Suita S,18642,3,0,WIN,LOSS
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,G-Osaka,1-0,Sendai,Suita S,11824,1,0,WIN,LOSS
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,Kashima,2-1,Nagasaki,Kashima,11848,2,1,WIN,LOSS
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,Shonan,1-2,Kashiwa,BMW.S Hiratsuka,8536,1,2,LOSS,WIN
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,Nagoya,0-0,C-Osaka,Paloma Mizuho,13220,0,0,DRAW,DRAW
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,Yokohama F･M,1-3,Iwata,Nissan.S,19738,1,3,LOSS,WIN
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,Kawasaki-F,0-2,Urawa,Todoroki,22817,0,2,LOSS,WIN
2018,J1,1st Day 12th Sec,2018-05-02 19:03:00,19:03,Kobe,0-0,FC-Tokyo,NOEVIR.S,9015,0,0,DRAW,DRAW
2018,J1,1st Day 12th Sec,2018-05-02 19:33:00,19:33,Hiroshima,2-0,Shimizu,EDION Stadium.H,8029,2,0,WIN,LOSS
2018,J1,1st Day 12th Sec,2018-05-02 20:03:00,20:03,Tosu,1-2,Sapporo,Best Amenity.S,7377,1,2,LOSS,WIN
2018,J1,1st Day 13th Sec,2018-05-05 14:02:00,14:02,Kawasaki-F,0-2,FC-Tokyo,Todoroki,24677,0,2,LOSS,WIN
2018,J1,1st Day 13th Sec,2018-05-05 14:03:00,14:03,Kashiwa,1-2,Iwata,SANKYO FKashiwa,14208,1,2,LOSS,WIN
2018,J1,1st Day 13th Sec,2018-05-05 14:03:00,14:03,Sapporo,2-0,G-Osaka,Atsubetsu,12382,2,0,WIN,LOSS
2018,J1,1st Day 13th Sec,2018-05-05 15:04:00,15:04,C-Osaka,3-1,Nagasaki,YANMAR STADIUM,29845,3,1,WIN,LOSS
2018,J1,1st Day 13th Sec,2018-05-05 17:03:00,17:03,Kashima,1-0,Urawa,Kashima,33647,1,0,WIN,LOSS
2018,J1,1st Day 13th Sec,2018-05-05 19:03:00,19:03,Nagoya,1-1,Yokohama F･M,Toyota.S,38280,1,1,DRAW,DRAW
2018,J1,2nd Day 13th Sec,2018-05-06 15:03:00,15:03,Tosu,3-1,Shimizu,Best Amenity.S,14103,3,1,WIN,LOSS
2018,J1,2nd Day 13th Sec,2018-05-06 16:03:00,16:03,Shonan,1-3,Sendai,BMW.S Hiratsuka,11805,1,3,LOSS,WIN
2018,J1,2nd Day 13th Sec,2018-05-06 17:03:00,17:03,Hiroshima,2-0,Kobe,EDION Stadium.H,11100,2,0,WIN,LOSS
2018,J1,1st Day 14th Sec,2018-05-12 14:03:00,14:03,Nagasaki,3-0,Nagoya,trasta,8252,3,0,WIN,LOSS
2018,J1,1st Day 14th Sec,2018-05-12 14:03:00,14:03,Shimizu,4-2,Shonan,IAI.S,14624,4,2,WIN,LOSS
2018,J1,1st Day 14th Sec,2018-05-12 14:03:00,14:03,Iwata,0-2,Kobe,Yamaha,14912,0,2,LOSS,WIN
2018,J1,1st Day 14th Sec,2018-05-12 15:03:00,15:03,Kashiwa,1-2,Kawasaki-F,SANKYO FKashiwa,12584,1,2,LOSS,WIN
2018,J1,1st Day 14th Sec,2018-05-12 16:03:00,16:03,Sendai,1-3,Hiroshima,Yurtec.S,15115,1,3,LOSS,WIN
2018,J1,1st Day 14th Sec,2018-05-12 19:03:00,19:03,Yokohama F･M,1-1,G-Osaka,Nissan.S,21576,1,1,DRAW,DRAW
2018,J1,2nd Day 14th Sec,2018-05-13 14:04:00,14:04,Urawa,0-0,Tosu,Saitama.S,40137,0,0,DRAW,DRAW
2018,J1,2nd Day 14th Sec,2018-05-13 16:04:00,16:04,FC-Tokyo,0-0,Sapporo,Ajinomoto,24589,0,0,DRAW,DRAW
2018,J1,1st Day 15th Sec,2018-05-19 14:02:00,14:02,G-Osaka,0-0,Urawa,Suita S,25361,0,0,DRAW,DRAW
2018,J1,1st Day 15th Sec,2018-05-19 14:03:00,14:03,Yokohama F･M,5-2,Nagasaki,Nissan.S,17379,5,2,WIN,LOSS
2018,J1,1st Day 15th Sec,2018-05-19 19:03:00,19:03,Shonan,1-0,Iwata,BMW.S Hiratsuka,14385,1,0,WIN,LOSS
2018,J1,2nd Day 15th Sec,2018-05-20 14:03:00,14:03,Nagoya,2-3,Kashiwa,Toyota.S,21327,2,3,LOSS,WIN
2018,J1,2nd Day 15th Sec,2018-05-20 14:03:00,14:03,Kashima,1-2,Sendai,Kashima,23942,1,2,LOSS,WIN
2018,J1,2nd Day 15th Sec,2018-05-20 15:03:00,15:03,Tosu,0-0,FC-Tokyo,Best Amenity.S,12163,0,0,DRAW,DRAW
2018,J1,2nd Day 15th Sec,2018-05-20 15:04:00,15:04,Kawasaki-F,3-0,Shimizu,Todoroki,23969,3,0,WIN,LOSS
2018,J1,2nd Day 15th Sec,2018-05-20 16:03:00,16:03,Hiroshima,0-2,C-Osaka,EDION Stadium.H,20219,0,2,LOSS,WIN
2018,J1,2nd Day 15th Sec,2018-05-20 17:04:00,17:04,Kobe,4-0,Sapporo,NOEVIR.S,18725,4,0,WIN,LOSS
2018,J1,1st Day 16th Sec,2018-07-18 19:03:00,19:03,Hiroshima,4-0,G-Osaka,EDION Stadium.H,7835,4,0,WIN,LOSS
2018,J1,1st Day 16th Sec,2018-07-18 19:03:00,19:03,Shimizu,3-0,C-Osaka,IAI.S,9782,3,0,WIN,LOSS
2018,J1,1st Day 16th Sec,2018-07-18 19:03:00,19:03,Iwata,3-3,Kashima,Yamaha,13577,3,3,DRAW,DRAW
2018,J1,1st Day 16th Sec,2018-07-18 19:03:00,19:03,Nagasaki,0-1,Kobe,trasta,9366,0,1,LOSS,WIN
2018,J1,1st Day 16th Sec,2018-07-18 19:03:00,19:03,Sapporo,1-2,Kawasaki-F,Atsubetsu,10711,1,2,LOSS,WIN
2018,J1,1st Day 16th Sec,2018-07-18 19:04:00,19:04,Shonan,1-1,Tosu,BMW.S Hiratsuka,9229,1,1,DRAW,DRAW
2018,J1,1st Day 16th Sec,2018-07-18 19:04:00,19:04,Kashiwa,0-1,FC-Tokyo,SANKYO FKashiwa,11453,0,1,LOSS,WIN
2018,J1,1st Day 16th Sec,2018-07-18 19:04:00,19:04,Sendai,2-8,Yokohama F･M,Yurtec.S,13081,2,8,LOSS,WIN
2018,J1,1st Day 16th Sec,2018-07-18 19:33:00,19:33,Urawa,3-1,Nagoya,Saitama.S,21250,3,1,WIN,LOSS
2018,J1,1st Day 17th Sec,2018-07-22 18:03:00,18:03,Nagoya,0-0,Hiroshima,Toyota.S,20244,0,0,DRAW,DRAW
2018,J1,1st Day 17th Sec,2018-07-22 18:03:00,18:03,Kobe,0-3,Shonan,NOEVIR.S,26146,0,3,LOSS,WIN
2018,J1,1st Day 17th Sec,2018-07-22 18:33:00,18:33,Kashima,6-2,Kashiwa,Kashima,24480,6,2,WIN,LOSS
2018,J1,1st Day 17th Sec,2018-07-22 19:03:00,19:03,G-Osaka,1-2,Shimizu,Suita S,17542,1,2,LOSS,WIN
2018,J1,1st Day 17th Sec,2018-07-22 19:03:00,19:03,Sapporo,0-0,Iwata,Atsubetsu,10723,0,0,DRAW,DRAW
2018,J1,1st Day 17th Sec,2018-07-22 19:03:00,19:03,Kawasaki-F,1-0,Nagasaki,Todoroki,22221,1,0,WIN,LOSS
2018,J1,1st Day 17th Sec,2018-07-22 19:03:00,19:03,Tosu,0-1,Sendai,Best Amenity.S,17537,0,1,LOSS,WIN
2018,J1,1st Day 17th Sec,2018-07-22 19:03:00,19:03,C-Osaka,1-1,Urawa,YANMAR STADIUM,27915,1,1,DRAW,DRAW
2018,J1,1st Day 17th Sec,2018-07-22 19:04:00,19:04,FC-Tokyo,5-2,Yokohama F･M,Ajinomoto,34126,5,2,WIN,LOSS
2018,J1,3rd Day 14th Sec,2018-07-25 19:03:00,19:03,C-Osaka,0-2,Kashima,YANMAR STADIUM,16631,0,2,LOSS,WIN
2018,J1,1st Day 18th Sec,2018-07-27 19:03:00,19:03,FC-Tokyo,0-1,Nagasaki,Ajinomoto,23063,0,1,LOSS,WIN
2018,J1,2nd Day 18th Sec,2018-07-28 19:03:00,19:03,G-Osaka,1-1,Kashima,Suita S,28534,1,1,DRAW,DRAW
2018,J1,2nd Day 18th Sec,2018-07-28 19:03:00,19:03,Sendai,2-2,C-Osaka,Yurtec.S,14911,2,2,DRAW,DRAW
2018,J1,2nd Day 18th Sec,2018-07-28 19:03:00,19:03,Kobe,1-0,Kashiwa,NOEVIR.S,22879,1,0,WIN,LOSS
2018,J1,2nd Day 18th Sec,2018-07-28 19:03:00,19:03,Tosu,0-0,Iwata,Best Amenity.S,14333,0,0,DRAW,DRAW
2018,J1,2nd Day 18th Sec,2018-07-28 19:03:00,19:03,Hiroshima,1-4,Urawa,EDION Stadium.H,16944,1,4,LOSS,WIN
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,Kashima,1-2,FC-Tokyo,Kashima,12643,1,2,LOSS,WIN
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,Urawa,2-0,Kawasaki-F,Saitama.S,28215,2,0,WIN,LOSS
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,Sendai,1-2,Nagoya,Yurtec.S,13968,1,2,LOSS,WIN
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,Nagasaki,2-3,Sapporo,trasta,6579,2,3,LOSS,WIN
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,Shimizu,1-0,Tosu,IAI.S,14307,1,0,WIN,LOSS
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,C-Osaka,1-1,Kobe,KINCHO.S,14241,1,1,DRAW,DRAW
2018,J1,1st Day 19th Sec,2018-08-01 19:03:00,19:03,Iwata,1-1,G-Osaka,Yamaha,13015,1,1,DRAW,DRAW
2018,J1,1st Day 19th Sec,2018-08-01 19:33:00,19:33,Kashiwa,0-2,Shonan,SANKYO FKashiwa,9846,0,2,LOSS,WIN
2018,J1,1st Day 19th Sec,2018-08-01 19:33:00,19:33,Yokohama F･M,1-4,Hiroshima,NHK SPRING .F,10069,1,4,LOSS,WIN
2018,J1,1st Day 20th Sec,2018-08-05 14:03:00,14:03,Sapporo,1-2,Kashiwa,Sapporo.D,26805,1,2,LOSS,WIN
2018,J1,1st Day 20th Sec,2018-08-05 18:03:00,18:03,Nagoya,3-2,G-Osaka,Toyota.S,22615,3,2,WIN,LOSS
2018,J1,1st Day 20th Sec,2018-08-05 18:33:00,18:33,Kashima,1-0,Shimizu,Kashima,19119,1,0,WIN,LOSS
2018,J1,1st Day 20th Sec,2018-08-05 19:03:00,19:03,Tosu,1-0,C-Osaka,Best Amenity.S,14463,1,0,WIN,LOSS
2018,J1,1st Day 20th Sec,2018-08-05 19:03:00,19:03,FC-Tokyo,1-0,Kobe,Ajinomoto,44801,1,0,WIN,LOSS
2018,J1,1st Day 20th Sec,2018-08-05 19:03:00,19:03,Iwata,3-2,Sendai,Yamaha,12496,3,2,WIN,LOSS
2018,J1,1st Day 20th Sec,2018-08-05 19:03:00,19:03,Kawasaki-F,2-0,Yokohama F･M,Todoroki,23033,2,0,WIN,LOSS
2018,J1,1st Day 20th Sec,2018-08-05 19:03:00,19:03,Urawa,0-0,Nagasaki,Saitama.S,29051,0,0,DRAW,DRAW
2018,J1,1st Day 20th Sec,2018-08-05 19:03:00,19:03,Hiroshima,2-2,Shonan,EDION Stadium.H,11304,2,2,DRAW,DRAW
2018,J1,1st Day 21st Sec,2018-08-10 19:03:00,19:03,G-Osaka,2-1,FC-Tokyo,Suita S,24879,2,1,WIN,LOSS
2018,J1,2nd Day 21st Sec,2018-08-11 13:03:00,13:03,Sapporo,1-1,C-Osaka,Sapporo.D,21614,1,1,DRAW,DRAW
2018,J1,2nd Day 21st Sec,2018-08-11 18:03:00,18:03,Nagoya,4-2,Kashima,Toyota.S,43579,4,2,WIN,LOSS
2018,J1,2nd Day 21st Sec,2018-08-11 18:03:00,18:03,Shimizu,1-2,Kawasaki-F,IAI.S,18129,1,2,LOSS,WIN
2018,J1,2nd Day 21st Sec,2018-08-11 19:03:00,19:03,Kashiwa,0-2,Sendai,SANKYO FKashiwa,12666,0,2,LOSS,WIN
2018,J1,2nd Day 21st Sec,2018-08-11 19:03:00,19:03,Shonan,0-1,Yokohama F･M,BMW.S Hiratsuka,14862,0,1,LOSS,WIN
2018,J1,2nd Day 21st Sec,2018-08-11 19:03:00,19:03,Kobe,2-1,Iwata,NOEVIR.S,24731,2,1,WIN,LOSS
2018,J1,2nd Day 21st Sec,2018-08-11 19:03:00,19:03,Tosu,1-0,Urawa,Best Amenity.S,19681,1,0,WIN,LOSS
2018,J1,2nd Day 21st Sec,2018-08-11 19:05:00,19:05,Hiroshima,2-0,Nagasaki,EDION Stadium.H,20285,2,0,WIN,LOSS
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,C-Osaka,3-1,Shimizu,KINCHO.S,14628,3,1,WIN,LOSS
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,G-Osaka,1-1,Sapporo,Suita S,21203,1,1,DRAW,DRAW
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,FC-Tokyo,0-1,Kashiwa,Ajinomoto,20986,0,1,LOSS,WIN
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,Kawasaki-F,0-0,Tosu,Todoroki,24390,0,0,DRAW,DRAW
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,Sendai,4-1,Shonan,Yurtec.S,16892,4,1,WIN,LOSS
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,Kobe,1-1,Hiroshima,NOEVIR.S,25499,1,1,DRAW,DRAW
2018,J1,1st Day 22nd Sec,2018-08-15 19:03:00,19:03,Nagasaki,1-2,Kashima,trasta,12328,1,2,LOSS,WIN
2018,J1,1st Day 22nd Sec,2018-08-15 19:04:00,19:04,Urawa,4-0,Iwata,Saitama.S,33824,4,0,WIN,LOSS
2018,J1,1st Day 22nd Sec,2018-08-15 19:33:00,19:33,Yokohama F･M,1-2,Nagoya,Nissan.S,24527,1,2,LOSS,WIN
2018,J1,1st Day 23rd Sec,2018-08-19 13:04:00,13:04,Sapporo,3-2,FC-Tokyo,Sapporo.D,18521,3,2,WIN,LOSS
2018,J1,1st Day 23rd Sec,2018-08-19 18:03:00,18:03,Shimizu,3-3,Urawa,IAI.S,14914,3,3,DRAW,DRAW
2018,J1,1st Day 23rd Sec,2018-08-19 18:03:00,18:03,Nagoya,3-0,Tosu,Paloma Mizuho,19646,3,0,WIN,LOSS
2018,J1,1st Day 23rd Sec,2018-08-19 18:03:00,18:03,Nagasaki,0-2,C-Osaka,trasta,12366,0,2,LOSS,WIN
2018,J1,1st Day 23rd Sec,2018-08-19 18:33:00,18:33,Kashima,1-0,Yokohama F･M,Kashima,21178,1,0,WIN,LOSS
2018,J1,1st Day 23rd Sec,2018-08-19 19:03:00,19:03,Sendai,2-1,G-Osaka,Yurtec.S,16110,2,1,WIN,LOSS
2018,J1,1st Day 23rd Sec,2018-08-19 19:03:00,19:03,Hiroshima,1-2,Kawasaki-F,EDION Stadium.H,14211,1,2,LOSS,WIN
2018,J1,1st Day 23rd Sec,2018-08-19 19:03:00,19:03,Shonan,0-2,Kobe,BMW.S Hiratsuka,15351,0,2,LOSS,WIN
2018,J1,1st Day 23rd Sec,2018-08-19 19:03:00,19:03,Iwata,2-0,Kashiwa,Yamaha,13515,2,0,WIN,LOSS
2018,J1,1st Day 24th Sec,2018-08-24 19:04:00,19:04,Kashima,1-1,Iwata,Kashima,13575,1,1,DRAW,DRAW
2018,J1,2nd Day 24th Sec,2018-08-25 19:03:00,19:03,Kawasaki-F,1-0,Sendai,Todoroki,23816,1,0,WIN,LOSS
2018,J1,2nd Day 24th Sec,2018-08-25 19:03:00,19:03,Kashiwa,5-1,Nagasaki,SANKYO FKashiwa,11534,5,1,WIN,LOSS
2018,J1,2nd Day 24th Sec,2018-08-25 19:03:00,19:03,Shimizu,1-2,Sapporo,IAI.S,13649,1,2,LOSS,WIN
2018,J1,2nd Day 24th Sec,2018-08-25 19:03:00,19:03,C-Osaka,0-1,Hiroshima,YANMAR STADIUM,23442,0,1,LOSS,WIN
2018,J1,3rd Day 24th Sec,2018-08-26 18:03:00,18:03,Nagoya,4-1,Urawa,Toyota.S,26410,4,1,WIN,LOSS
2018,J1,3rd Day 24th Sec,2018-08-26 18:03:00,18:03,Kobe,0-2,Yokohama F･M,NOEVIR.S,25541,0,2,LOSS,WIN
2018,J1,3rd Day 24th Sec,2018-08-26 19:03:00,19:03,Shonan,0-0,FC-Tokyo,BMW.S Hiratsuka,13191,0,0,DRAW,DRAW
2018,J1,3rd Day 24th Sec,2018-08-26 19:03:00,19:03,Tosu,3-0,G-Osaka,Best Amenity.S,20060,3,0,WIN,LOSS
2018,J1,3rd Day 18th Sec,2018-08-29 19:33:00,19:33,Yokohama F･M,1-2,Shimizu,Nissan.S,15645,1,2,LOSS,WIN
2018,J1,1st Day 25th Sec,2018-08-31 19:03:00,19:03,Nagasaki,1-3,Shonan,trasta,11557,1,3,LOSS,WIN
2018,J1,2nd Day 25th Sec,2018-09-01 14:04:00,14:04,Sapporo,3-1,Kobe,Sapporo.D,32475,3,1,WIN,LOSS
2018,J1,2nd Day 25th Sec,2018-09-01 18:33:00,18:33,Yokohama F･M,3-1,Kashiwa,Nissan.S,22752,3,1,WIN,LOSS
2018,J1,2nd Day 25th Sec,2018-09-01 19:03:00,19:03,Hiroshima,3-1,Kashima,EDION Stadium.H,13107,3,1,WIN,LOSS
2018,J1,2nd Day 25th Sec,2018-09-01 19:03:00,19:03,G-Osaka,2-0,Kawasaki-F,Suita S,19683,2,0,WIN,LOSS
2018,J1,2nd Day 25th Sec,2018-09-01 19:03:00,19:03,Sendai,2-1,Shimizu,Yurtec.S,14293,2,1,WIN,LOSS
2018,J1,2nd Day 25th Sec,2018-09-01 19:03:00,19:03,Iwata,1-6,Nagoya,Yamaha,13647,1,6,LOSS,WIN
2018,J1,2nd Day 25th Sec,2018-09-01 19:30:00,19:30,Urawa,1-2,C-Osaka,Saitama.S,27337,1,2,LOSS,WIN
2018,J1,3rd Day 25th Sec,2018-09-02 19:03:00,19:03,FC-Tokyo,0-0,Tosu,Ajinomoto,30867,0,0,DRAW,DRAW
2018,J1,1st Day 26th Sec,2018-09-14 19:03:00,19:03,C-Osaka,1-1,Iwata,KINCHO.S,13112,1,1,DRAW,DRAW
2018,J1,1st Day 26th Sec,2018-09-14 19:03:00,19:03,Kashima,2-1,Shonan,Kashima,10728,2,1,WIN,LOSS
2018,J1,2nd Day 26th Sec,2018-09-15 14:04:00,14:04,Sendai,1-0,FC-Tokyo,Yurtec.S,17887,1,0,WIN,LOSS
2018,J1,2nd Day 26th Sec,2018-09-15 17:03:00,17:03,Tosu,1-0,Hiroshima,Best Amenity.S,15899,1,0,WIN,LOSS
2018,J1,2nd Day 26th Sec,2018-09-15 18:04:00,18:04,Nagoya,3-4,Nagasaki,Paloma Mizuho,18477,3,4,LOSS,WIN
2018,J1,2nd Day 26th Sec,2018-09-15 19:03:00,19:03,Kobe,1-2,G-Osaka,NOEVIR.S,25485,1,2,LOSS,WIN
2018,J1,2nd Day 26th Sec,2018-09-15 19:03:00,19:03,Kashiwa,2-3,Shimizu,SANKYO FKashiwa,11105,2,3,LOSS,WIN
2018,J1,2nd Day 26th Sec,2018-09-15 19:03:00,19:03,Kawasaki-F,7-0,Sapporo,Todoroki,22522,7,0,WIN,LOSS
2018,J1,3rd Day 26th Sec,2018-09-16 16:03:00,16:03,Yokohama F･M,1-2,Urawa,Nissan.S,41686,1,2,LOSS,WIN
2018,J1,1st Day 27th Sec,2018-09-21 19:33:00,19:33,Shimizu,1-2,G-Osaka,IAI.S,14790,1,2,LOSS,WIN
2018,J1,2nd Day 27th Sec,2018-09-22 15:03:00,15:03,Kashiwa,1-1,Tosu,SANKYO FKashiwa,12922,1,1,DRAW,DRAW
2018,J1,2nd Day 27th Sec,2018-09-22 16:03:00,16:03,Iwata,1-2,Yokohama F･M,Yamaha,13451,1,2,LOSS,WIN
2018,J1,2nd Day 27th Sec,2018-09-22 18:03:00,18:03,Nagasaki,1-0,Sendai,trasta,9990,1,0,WIN,LOSS
2018,J1,2nd Day 27th Sec,2018-09-22 19:03:00,19:03,Kawasaki-F,3-1,Nagoya,Todoroki,23790,3,1,WIN,LOSS
2018,J1,2nd Day 27th Sec,2018-09-22 19:03:00,19:03,Hiroshima,1-1,FC-Tokyo,EDION Stadium.H,19031,1,1,DRAW,DRAW
2018,J1,2nd Day 27th Sec,2018-09-22 19:03:00,19:03,Shonan,1-1,C-Osaka,BMW.S Hiratsuka,12173,1,1,DRAW,DRAW
2018,J1,3rd Day 27th Sec,2018-09-23 18:04:00,18:04,Urawa,4-0,Kobe,Saitama.S,55689,4,0,WIN,LOSS
2018,J1,3rd Day 27th Sec,2018-09-23 19:03:00,19:03,Sapporo,0-2,Kashima,Sapporo.D,21074,0,2,LOSS,WIN
2018,J1,4th Day 18th Sec,2018-09-26 19:33:00,19:33,Shonan,0-0,Kawasaki-F,BMW.S Hiratsuka,8816,0,0,DRAW,DRAW
2018,J1,1st Day 28th Sec,2018-09-29 13:03:00,13:03,Sapporo,2-1,Tosu,Sapporo.D,16195,2,1,WIN,LOSS
2018,J1,1st Day 28th Sec,2018-09-29 14:03:00,14:03,Yokohama F･M,5-2,Sendai,NHK SPRING .F,8688,5,2,WIN,LOSS
2018,J1,1st Day 28th Sec,2018-09-29 16:03:00,16:03,Kobe,0-5,Kashima,NOEVIR.S,23774,0,5,LOSS,WIN
2018,J1,1st Day 28th Sec,2018-09-29 16:05:00,16:05,G-Osaka,1-0,Hiroshima,Suita S,34660,1,0,WIN,LOSS
2018,J1,1st Day 28th Sec,2018-09-29 17:05:00,17:05,FC-Tokyo,0-2,Shimizu,Ajinomoto,33789,0,2,LOSS,WIN
2018,J1,1st Day 28th Sec,2018-09-29 19:03:00,19:03,Nagasaki,1-2,Kawasaki-F,trasta,12430,1,2,LOSS,WIN
2018,J1,2nd Day 28th Sec,2018-09-30 14:04:00,14:04,Urawa,3-2,Kashiwa,Saitama.S,26431,3,2,WIN,LOSS
